19.100000381469718.19491004943000000000 2005-09-2721.04999923719.2999992
6.650000095367436.504916191101000000007 2011-07-216.86999988556.90000009
6.690000057220456.410642147064000000006 2011-07-220000000000076.80000019
6.429999828338626.127820014953000000006 2011-07-256.710000038100000006.5
6.349999904632566.024119853973000000008 2011-07-266.48000001906.38999986
6.110000133514405.826142787933000000011 2011-07-276.34000015256.17999982
5.969999790191655.637593269348000000007 2011-07-286.17999982835.98000001
5.769999980926515.882705688476000000010 2011-07-295.92000007626.23999977
5.900000095367435.618739604949000000007 2011-08-016.40000009535.96000003
5.510000228881835.203931808471000000010 2011-08-025.90000009535.51999998
5.269999980926515.562175750732000000019 2011-08-035.63000011445.90000009
5.550000190734865.307634830474000000011 2011-08-045.82000017165.63000011
0000000000005.255.203931808471000000008 2011-08-055.73999977115.51999998
4.949999809265134.685425281524000000014 2011-08-085.13000011444.96999979
5.110000133514405.458473682403000000009 2011-08-095.13000011445.78999996
5.300000190734865.015384197235000000009 2011-08-105.69000005725.32000017
0000000000005.255.166222572326000000011 2011-08-115.44999980925.48000001
5.349999904632565.213360309600000000007 2011-08-125.57999992375.53000020
5.550000190734865.543320178985000000008 2011-08-155.57000017165.88000011
5.730000019073485.628166198730000000006 2011-08-16000000005.755.96999979
5.519999980926515.364199161529000000009 2011-08-175.98999977115.69000005
5.199999809265135.043666362762000000006 2011-08-185.40999984745.34999990
5.110000133514404.845690250396000000007 2011-08-19000000005.255.13999986
5.099999904632564.817409038543000000005 2011-08-225.36000013355.11000013
5.159999847412105.024812221527000000006 2011-08-235.28000020985.32999992
5.159999847412104.996530055999000000004 2011-08-245.32999992375.30000019
5.050000190734864.789126873016000000006 2011-08-255.32999992375.07999992
00000000000000054.958819389343000000004 2011-08-265.05000019075.26000022
5.329999923706055.232215404510000000005 2011-08-295.32999992375.55000019
5.400000095367435.203931808471000000006 2011-08-305.48999977115.51999998
5.539999961853025.269925117492000000005 2011-08-315.59000015255.59000015
5.280000209808354.987101078033000000006 2011-09-015.53999996185.28999996
5.119999885559084.921110153198000000005 2011-09-025.13999986645.21999979
00000000000000054.751416206359000000005 2011-09-065.07999992375.03999996
5.130000114440914.911682605743000000004 2011-09-075.17999982835.21000003
5.110000133514404.845690250396000000004 2011-09-085.17000007625.13999986
4.960000038146974.732561588287000000006 2011-09-095.09000015255.01999998
4.679999828338624.572297096252000000008 2011-09-124.94999980924.84999990
4.730000019073485.317061901092000000024 2011-09-134.90000009535.63999986
5.519999980926515.411335468292000000011 2011-09-145.69999980925.73999977
5.659999847412105.524465560913000000007 2011-09-155.84999990465.86000013
5.760000228881835.571602821350000000004 2011-09-165.90999984745.90999984
5.719999790191655.467899799346000000004 2011-09-195.76999998095.80000019
5.769999980926515.628166198730000000006 2011-09-205.88000011445.96999979
5.809999942779545.515037059783000000009 2011-09-215.94000005725.84999990
5.639999866485595.401907444000000000015 2011-09-225.71999979015.73000001
5.670000076293945.779006004333000000008 2011-09-235.67999982836.13000011
6.110000133514406.061827182769000000007 2011-09-266.26000022886.42999982
6.059999942779545.760150909423000000007 2011-09-276.57000017166.11000013
6.059999942779545.769577503204000000006 2011-09-286.11000013356.11999988
5.989999771118165.750724315643000000005 2011-09-296.28000020986.09999990
5.469999790191655.185077667236000000008 2011-09-305.960000038100000005.5
4.530000209808354.364893436431000000013 2011-10-035.44000005724.63000011
4.590000152587894.713706970214000000008 2011-10-044.61000013350000000005
4.949999809265134.873973369598000000007 2011-10-054.96999979015.17000007
5.059999942779545.043666362762000000005 2011-10-065.17999982835.34999990
5.170000076293944.911682605743000000006 2011-10-075.42000007625.21000003
5.219999790191655.024812221527000000004 2011-10-105.38999986645.32999992
5.280000209808355.505609512329000000007 2011-10-115.28999996185.84000015
5.820000171661375.873279571533000000009 2011-10-125.90999984746.23000001
5.920000076293945.939270973205000000006 2011-10-136.15999984746.30000019
00000000000000065.694158077239000000006 2011-10-146.48000001906.03999996
5.710000038146975.515037059783000000006 2011-10-176.01999998095.84999990
5.809999942779545.675302982330000000004 2011-10-185.80999994276.01999998
5.699999809265135.430190086364000000007 2011-10-196.01999998095.76000022
5.679999828338625.665875434875000000004 2011-10-205.80000019076.01000022
5.739999771118165.533892631530000000004 2011-10-216.09999990465.86999988
5.780000209808355.609311580657000000005 2011-10-245.80000019075.94999980
5.590000152587895.279351711273000000006 2011-10-255.86999988555.59999990
5.590000152587895.335916996002000000004 2011-10-265.73999977115.65999984
5.650000095367435.496182918548000000009 2011-10-275.92999982835.82999992
5.800000190734865.599884033203000000004 2011-10-285.80000019075.94000005
5.739999771118165.439617156982000000004 2011-10-315.86999988555.76999998
5.480000019073485.185077667236000000005 2011-11-015.570000171600000005.5
5.230000019073484.977675437927000000007 2011-11-025.61999988555.28000020
5.090000152587895.288779735565000000008 2011-11-035.40000009535.61000013
5.360000133514405.185077667236000000006 2011-11-045.489999771100000005.5
5.320000171661375.081377029418000000003 2011-11-070000000005.55.38999986
5.199999809265134.911682605743000000006 2011-11-085.44000005725.21000003
5.010000228881834.760843276977000000004 2011-11-095.07000017165.05000019
0000000000004.754.572297096252000000007 2011-11-105.09999990464.84999990
4.869999885559084.723134040832000000005 2011-11-114.90999984745.01000022
4.940000057220454.694852352142000000004 2011-11-145.03000020984.98000001
4.699999809265134.506303787231000000006 2011-11-154.94999980924.78000020
00000000000004.54.242336273193000000006 2011-11-16000000004.7500000004.5
4.369999885559084.148063182830000000007 2011-11-174.53000020984.40000009
4.320000171661374.166917324066000000004 2011-11-184.40999984744.42000007
4.019999980926514.006650447845000000005 2011-11-214.32999992370000004.25
4.010000228881833.818103551864000000006 2011-11-22000000004.254.05000019
3.960000038146973.770965576171000000004 2011-11-234.01999998090000000004
3.980000019073483.789821147918000000003 2011-11-253.99000000954.01999998
4.159999847412104.025506496429000000004 2011-11-284.21000003814.26999998
4.329999923706054.204626560211000000013 2011-11-294.36000013354.46000003
4.320000171661374.449738502502000000009 2011-11-304.63999986644.71999979
4.820000171661374.657142639160000000011 2011-12-014.90000009534.94000005
4.829999923706054.562869548797000000006 2011-12-020000000000054.84000015
4.969999790191654.826837062835000000007 2011-12-055.01000022885.11999988
5.010000228881834.949392795562000000007 2011-12-065.09000015250000005.25
5.190000057220455.269925117492000000010 2011-12-07000000005.255.59000015
5.269999980926515.034238815307000000006 2011-12-085.48999977115.34000015
5.369999885559085.298207283020000000006 2011-12-095.36999988555.61999988
5.429999828338625.307634830474000000006 2011-12-125.46000003815.63000011
5.139999866485594.892828464508000000008 2011-12-135.65999984745.19000005
0000000000005.255.269925117492000000008 2011-12-145.30999994275.59000015
5.590000152587895.383054733276000000004 2011-12-155.63999986645.71000003
5.739999771118165.826142787933000000016 2011-12-165.76999998096.17999982
5.760000228881835.496182918548000000005 2011-12-196.17999982835.82999992
5.889999866485595.599884033203000000007 2011-12-205.98000001905.94000005
5.710000038146975.439617156982000000008 2011-12-215.88000011445.76999998
5.619999885559085.373626232147000000005 2011-12-225.82999992375.69999980
5.420000076293945.298207283020000000004 2011-12-235.69999980925.61999988
5.380000114440915.090804100036000000003 2011-12-275.55999994275.40000009
5.110000133514404.892828464508000000006 2011-12-285.46999979015.19000005
5.170000076293944.930538654327000000003 2011-12-295.21999979015.23000001
5.050000190734864.779699325561000000005 2011-12-305.19000005725.07000017
5.070000171661374.826837062835000000006 2012-01-035.19999980925.11999988
4.969999790191654.741989612579000000005 2012-01-045.09000015255.03000020
5.070000171661375.156795024871000000008 2012-01-055.15000009535.46999979
5.400000095367435.279351711273000000008 2012-01-065.44000005725.59999990
5.550000190734865.392480850219000000008 2012-01-095.55999994275.71999979
5.610000133514405.392480850219000000006 2012-01-105.80999994275.71999979
5.670000076293945.571602821350000000006 2012-01-115.69000005725.90999984
5.730000019073485.703585624694000000016 2012-01-125.90000009536.05000019
5.909999847412105.628166198730000000006 2012-01-135.96000003815.96999979
5.849999904632565.543320178985000000003 2012-01-176.01000022885.88000011
5.809999942779545.694158077239000000004 2012-01-185.86000013356.03999996
6.030000209808355.901563167572000000004 2012-01-196.05999994276.26000022
6.199999809265136.005263328552000000009 2012-01-206.23999977116.36999988
6.199999809265135.901563167572000000004 2012-01-236.42999982836.26000022
6.110000133514406.042972087860000000005 2012-01-246.21000003816.40999984
6.889999866485597.089416503906000000031 2012-01-250000000000077.51999998
7.650000095367437.400519847869000000017 2012-01-267.78000020987.84999990
7.760000228881837.711625099182000000010 2012-01-277.80000019078.18000030
08.31000041961678.032155990600000000012 2012-01-308.52000045778.52000045
8.100000381469727.956736564636000000008 2012-01-318.46000003818.43999958
8.350000381469728.390398979187000000010 2012-02-018.47000026708.89999961
8.840000152587898.597802162170000000009 2012-02-028.97000026709.11999988
9.319999694824219.088028907775000000014 2012-02-039.35000038149.64000034
9.050000190734868.626084327697000000008 2012-02-069.60999965669.14999961
08.93999958038338.710929870605000000005 2012-02-079.15999984749.23999977
8.779999732971198.578948020935000000006 2012-02-089.23999977119.10000038
8.600000381469728.446965217590000000011 2012-02-099.14999961858.96000003
0000000000008.758.343263626098000000008 2012-02-108.84000015258.85000038
8.979999542236328.654366493225000000007 2012-02-138.97999954229.18000030
8.890000343322758.484672546386000000007 2012-02-149.07999992370000000009
8.850000381469728.380970001220000000005 2012-02-159.05000019078.89000034
8.680000305175788.578948020935000000006 2012-02-168.85000038149.10000038
8.850000381469728.390398979187000000004 2012-02-179.11999988558.89999961
7.769999980926517.438229560852000000015 2012-02-218.86999988557.88999986
7.690000057220457.259109497070000000005 2012-02-227.90000009537.69999980
7.219999790191656.844302654266000000012 2012-02-237.73000001907.26000022
6.969999790191656.589762687683000000008 2012-02-247.21999979016.98999977
6.900000095367436.599189758300000000008 2012-02-277.07000017160000000007
00000000000000076.985713958740000000012 2012-02-287.03000020987.40999984
7.269999980926516.985713958740000000010 2012-02-297.30999994277.40999984
7.280000209808356.985713958740000000007 2012-03-017.44999980927.40999984
7.389999866485597.193116664886000000007 2012-03-027.44999980927.63000011
6.960000038146976.589762687683000000015 2012-03-057.38999986646.98999977
6.849999904632566.486061096191000000007 2012-03-066.92000007626.88000011
6.849999904632566.514343738555000000005 2012-03-076.96000003816.90999984
6.829999923706056.561480522155000000005 2012-03-086.88000011446.96000003
6.889999866485596.627472877502000000004 2012-03-096.94999980927.03000020
6.869999885559086.495488643646000000005 2012-03-120000000000076.88999986
6.849999904632566.561480522155000000005 2012-03-130000000000076.96000003
6.780000209808356.684037208557000000006 2012-03-146.94999980927.09000015
7.059999942779547.145980358123000000013 2012-03-157.07000017167.57999992
7.099999904632566.740601539611000000006 2012-03-167.63999986647.15000009
7.050000190734866.778312683105000000004 2012-03-197.11000013357.19000005
7.190000057220457.240253925323000000009 2012-03-207.21999979017.67999982
00000000000007.57.193116664886000000006 2012-03-217.65999984747.63000011
7.280000209808356.910294532775000000006 2012-03-227.57999992377.32999992
7.230000019073487.117698669433000000004 2012-03-237.40000009537.55000019
7.420000076293947.287392616271000000006 2012-03-267.63000011447.73000001
7.530000209808357.127124309539000000004 2012-03-277.73000001907.55999994
7.619999885559087.343956470489000000008 2012-03-287.61999988557.78999996
00000000000007.57.438229560852000000006 2012-03-297.71999979017.88999986
7.559999942779547.155406951904000000006 2012-03-307.90999984747.59000015
7.409999847412107.042280197143000000007 2012-04-027.59000015257.46999979
7.480000019073487.296818256378000000006 2012-04-037.48999977117.73999977
7.809999942779547.409947872161000000008 2012-04-047.88000011447.86000013
7.739999771118167.334528446197000000004 2012-04-057.84000015257.78000020
7.630000114440917.306246757507000000004 2012-04-09000000007.750000007.75
7.449999809265137.042280197143000000007 2012-04-10000000007.757.46999979
7.539999961853027.183690547943000000005 2012-04-117.57999992377.61999988
