3.507999897003174.777999877929000000093 2010-06-293.79999995234.77799987
55.400001525878955.69599914550000000022 2014-09-0956.59799957255.6959991
54.731998443603556.22000122070000000018 2014-09-1055.90000152556.2200012
55.726001739501956.06200027465000000018 2014-09-1156.09199905356.0620002
55.400001525878955.84000015258000000016 2014-09-1256.09999847455.8400001
49.826000213623050.77199935913000000082 2014-09-1554.87400054950.7719993
50.484001159667952.14799880981000000041 2014-09-1651.02999877952.1479988
51.900001525878952.27600097656000000025 2014-09-1752.48199844352.2760009
52.464000701904352.76399993896000000018 2014-09-1852.67200088552.7639999
51.054000854492151.86399841308000000034 2014-09-1951.59799957251.8639984
48.942001342773450.00600051879000000041 2014-09-2200000000005150.0060005
000000000000004950.08200073242000000028 2014-09-2349.04399871850.0820007
49.408000946044950.42800140380000000018 2014-09-2450.22399902350.4280014
49.220001220703149.38999938964000000024 2014-09-2550.50400161749.3899993
49.214000701904349.31999969482000000018 2014-09-2649.65000152549.3199996
48.276000976562549.05199813842000000024 2014-09-2948.79999923749.0519981
48.023998260498048.53599929809000000021 2014-09-3049.38399887048.5359992
47.130001068115248.04800033569000000029 2014-10-0148.43999862648.0480003
49.071998596191450.28400039672000000044 2014-10-0250.04000091550.2840003
50.206001281738251.04199981689000000027 2014-10-0350.61199951151.0419998
51.560001373291052.12400054931000000038 2014-10-0651.82600021352.1240005
51.145999908447251.91400146484000000022 2014-10-0751.70600128151.9140014
50.527999877929651.85599899291000000025 2014-10-0852.02000045751.8559989
50.880001068115251.40200042724000000036 2014-10-0952.45000076251.4020004
47.040000915527347.38199996948000000064 2014-10-1048.92800140347.3819999
44.200000762939444.91799926757000000056 2014-10-1347.71400070144.9179992
44.599998474121045.41199874877000000035 2014-10-1445.65000152545.4119987
43.464000701904345.93999862670000000045 2014-10-1500000000004445.9399986
43.819999694824245.27000045776000000026 2014-10-1643.94400024445.2700004
45.310001373291045.49599838256000000052 2014-10-1746.67599868745.4959983
45.102001190185546.09400177001000000017 2014-10-2045.34400177046.0940017
46.159999847412147.06800079345000000020 2014-10-2146.85400009147.0680007
46.111999511718746.22000122070000000020 2014-10-2246.63800048846.2200012
46.400001525878947.05799865722000000017 2014-10-2346.93199920647.0579986
46.240001678466847.04800033569000000017 2014-10-2447.25400161747.0480003
44.062000274658244.33399963378000000047 2014-10-2746.84999847444.3339996
45.650001525878948.55400085449000000052 2014-10-2845.91999816848.5540008
47.127998352050747.61999893188000000024 2014-10-2948.22600173947.6199989
47.012001037597647.73199844360000000016 2014-10-3047.62799835247.7319984
0000000000047.7548.34000015258000000018 2014-10-3148.50199890148.3400001
48.263999938964848.51800155639000000021 2014-11-0348.59999847448.5180015
47.305999755859347.78599929809000000018 2014-11-0448.09799957247.7859992
46.105998992919946.19400024414000000045 2014-11-0548.20000076246.1940002
45.700000762939448.24399948120000000076 2014-11-0646.89799880948.2439994
47.439998626708948.04000091552000000025 2014-11-0748.43799972548.0400009
47.360000610351548.38600158691000000022 2014-11-1047.82199859648.3860015
48.400001525878950.21599960327000000039 2014-11-1148.50999832150.2159996
49.116001129150349.81999969482000000029 2014-11-1249.94400024449.8199996
50.049999237060550.34000015258000000031 2014-11-1350.12400054950.3400001
49.700000762939451.73600006103000000030 2014-11-1400000000005051.7360000
50.403999328613250.79600143432000000020 2014-11-1751.49800109850.7960014
51.102001190185551.54000091552000000022 2014-11-1851.17200088551.5400009
49.119998931884749.54800033569000000039 2014-11-1950.12200164749.5480003
49.200000762939449.74200057983000000017 2014-11-2049.59000015249.7420005
48.433998107910148.55599975585000000037 2014-11-2150.44200134248.5559997
48.127998352050749.34400177001000000023 2014-11-2449.04000091549.3440017
49.217998504638649.61800003051000000015 2014-11-2549.47000122049.6180000
49.319999694824249.68799972534000000009 2014-11-2649.66799926749.6879997
48.504001617431648.90399932861000000010 2014-11-2849.06999969448.9039993
45.801998138427746.32799911499000000043 2014-12-0148.23199844346.3279991
45.599998474121046.28599929809000000029 2014-12-0246.91400146446.2859992
45.099998474121045.86000061035000000026 2014-12-03000000045.2545.8600006
45.562000274658245.65599822998000000019 2014-12-0445.72000122045.6559982
44.451999664306644.74200057983000000030 2014-12-0545.73400115944.7420005
42.467998504638642.87200164794000000046 2014-12-0844.30799865742.8720016
40.854000091552743.37799835205000000047 2014-12-0941.86800003043.3779983
41.540000915527341.96799850463000000036 2014-12-1042.82600021341.9679985
41.645999908447241.77600097656000000033 2014-12-1142.10599899241.7760009
40.900001525878941.40000152587000000035 2014-12-1240.96400070141.4000015
40.534000396728540.80799865722000000026 2014-12-1541.85800170840.8079986
39.074001312255839.56200027465000000042 2014-12-1640.17800140339.5620002
38.529998779296841.16400146484000000036 2014-12-1738.61199951141.1640014
42.360000610351543.65200042724000000037 2014-12-1842.47600173943.6520004
42.900001525878943.85800170898000000034 2014-12-1944.03799819943.8580017
43.652000427246044.52000045776000000023 2014-12-2200000000004444.5200004
43.903999328613244.19400024414000000022 2014-12-2344.76200103744.1940002
43.849998474121044.45199966430000000006 2014-12-2443.95399856544.4519996
44.299999237060545.56399917602000000016 2014-12-2644.30199813845.5639991
44.804000854492145.14199829101000000014 2014-12-2945.38000106845.1419982
44.279998779296844.44599914550000000014 2014-12-3044.79800033544.4459991
44.450000762939444.48199844360000000011 2014-12-3144.61800003044.4819984
42.652000427246043.86199951171000000023 2015-01-0244.57400131243.8619995
41.431999206542942.01800155639000000026 2015-01-0542.90999984742.0180015
40.841999053955042.25600051879000000031 2015-01-0642.01200103742.2560005
41.956001281738242.18999862670000000014 2015-01-0742.66999816842.1899986
42.001998901367142.12400054931000000017 2015-01-0842.56200027442.1240005
40.992000579833941.33200073242000000023 2015-01-0941.78400039641.3320007
39.849998474121040.44200134277000000029 2015-01-1240.61000061040.4420013
40.181999206542940.84999847412000000022 2015-01-1340.66400146440.8499984
000000000000003738.53799819946000000057 2015-01-1437.16600036638.5379981
000000000000003838.37400054931000000026 2015-01-1538.89799880938.3740005
37.930000305175738.61399841308000000018 2015-01-1638.13999938938.6139984
37.408000946044938.38600158691000000022 2015-01-2038.77399826038.3860015
37.902000427246039.31399917602000000020 2015-01-2137.90999984739.3139991
39.040000915527340.32400131225000000020 2015-01-2239.40000152540.3240013
39.666000366210940.25799942016000000017 2015-01-2340.05799865740.2579994
40.209999084472641.31000137329000000016 2015-01-2640.36600112941.3100013
40.659999847412141.19599914550000000013 2015-01-2740.88399887041.1959991
39.683998107910139.87400054931000000015 2015-01-2841.22200012239.8740005
39.299999237060541.04000091552000000017 2015-01-2940.21400070141.0400009
40.599998474121040.72000122070000000015 2015-01-3040.79199981640.7200012
40.659999847412142.18799972534000000020 2015-02-0240.79399871842.1879997
42.254001617431643.67200088500000000024 2015-02-0342.64400100743.6720008
43.360000610351543.70999908447000000016 2015-02-0443.65800094643.7099990
43.928001403808544.19800186157000000017 2015-02-0543.97600173944.1980018
43.299999237060543.47200012207000000016 2015-02-0644.40000152543.4720001
42.397998809814443.49599838256000000017 2015-02-0943.07600021343.4959983
000000000000004343.25799942016000000026 2015-02-1043.50999832143.2579994
41.456001281738242.56000137329000000048 2015-02-1142.44200134242.5600013
38.655998229980440.57600021362000000078 2015-02-1238.71400070140.5760002
40.181999206542940.75400161743000000030 2015-02-1340.58000183140.7540016
40.299999237060540.86999893188000000019 2015-02-1741.13999938940.8699989
40.520000457763640.89199829101000000013 2015-02-1840.83399963340.8919982
0000000000040.7542.34199905395000000025 2015-02-1900000000004142.3419990
41.962001800537143.42200088500000000029 2015-02-2042.15599822943.4220008
41.265998840332041.46799850463000000042 2015-02-2343.13199996941.4679985
40.340000152587840.82199859619000000033 2015-02-2441.45800018340.8219985
40.515998840332040.75199890136000000019 2015-02-2540.98799896240.7519989
40.444000244140641.43799972534000000032 2015-02-2640.79999923741.4379997
40.560001373291040.66799926757000000019 2015-02-2741.38000106840.6679992
39.166000366210939.46599960327000000039 2015-03-0240.54000091539.4659996
39.063999176025339.91199874877000000022 2015-03-0339.36199951139.9119987
39.442001342773440.48799896240000000021 2015-03-0439.84999847440.4879989
40.029998779296840.12599945068000000024 2015-03-0540.56999969440.1259994
38.430000305175738.77600097656000000033 2015-03-0639.84199905338.7760009
37.650001525878938.17599868774000000033 2015-03-0938.87799835238.1759986
37.520000457763638.06399917602000000027 2015-03-1037.69200134238.0639991
38.201999664306638.74800109863000000024 2015-03-1138.22999954238.7480010
37.950000762939438.21400070190000000020 2015-03-12000000038.7538.2140007
37.464000701904337.73600006103000000027 2015-03-1337.79000091537.7360000
37.959999084472639.13999938964000000028 2015-03-1638.40000152539.1399993
38.787998199462838.94599914550000000024 2015-03-1739.08599853538.9459991
38.622001647949240.14199829101000000024 2015-03-1838.99200057940.1419982
38.905998229980439.13000106811000000042 2015-03-1940.40000152539.1300010
39.124000549316439.61600112915000000021 2015-03-2039.49000167839.6160011
39.493999481201139.92599868774000000013 2015-03-2339.70000076239.9259986
39.950000762939440.34400177001000000018 2015-03-2440.31600189240.3440017
38.540000915527338.86000061035000000028 2015-03-2539.65399932838.8600006
37.939998626708938.08200073242000000020 2015-03-2638.78400039638.0820007
36.279998779296800000000000037000000043 2015-03-2737.8139991760000000037
36.360000610351538.11399841308000000050 2015-03-3037.16999816838.1139984
37.681999206542937.75400161743000000025 2015-03-3138.70600128137.7540016
37.209999084472637.51800155639000000018 2015-04-0137.74000167837.5180015
000000000000003838.20000076293000000025 2015-04-0238.04600143438.2000007
00000000000039.540.61999893188000000062 2015-04-0639.59999847440.6199989
40.228000640869140.65000152587000000021 2015-04-0740.50199890140.6500015
41.173999786376941.53400039672000000031 2015-04-0841.63999938941.5340003
41.223999023437542.01800155639000000019 2015-04-0941.68600082342.0180015
41.799999237060542.18000030517000000020 2015-04-1041.97000122042.1800003
41.810001373291041.95600128173000000018 2015-04-1342.08800125141.9560012
41.099998474121041.49200057983000000015 2015-04-1441.71400070141.4920005
41.319999694824241.56600189208000000009 2015-04-1541.49200057941.5660018
41.257999420166041.34000015258000000008 2015-04-1641.54000091541.3400001
40.700000762939441.35800170898000000012 2015-04-1740.99800109841.3580017
40.770000457763641.05400085449000000012 2015-04-2041.35599899241.0540008
40.861999511718741.88199996948000000017 2015-04-2141.15999984741.8819999
42.338001251220743.88800048828000000039 2015-04-220000000042.543.8880004
43.430000305175743.72000122070000000022 2015-04-2343.65399932843.7200012
43.602001190185543.68600082397000000012 2015-04-2444.09999847443.6860008
44.400001525878946.31000137329000000058 2015-04-2744.51200103746.3100013
45.605998992919946.09600067138000000030 2015-04-2846.95000076246.0960006
45.526000976562546.49000167846000000019 2015-04-2946.00999832146.4900016
45.034000396728545.20999908447000000019 2015-04-3046.07799911445.2099990
44.082000732421845.20600128173000000026 2015-05-0145.98799896245.2060012
45.422000885009746.10200119018000000022 2015-05-0445.63600158646.1020011
45.826000213623046.59000015258000000028 2015-05-0547.55199813846.5900001
45.639999389648446.08599853515000000026 2015-05-0646.81999969446.0859985
44.049999237060547.36000061035000000047 2015-05-0744.20000076247.3600006
46.740001678466847.32199859619000000023 2015-05-0847.19800186147.3219985
47.062000274658247.89799880981000000028 2015-05-1147.25799942047.8979988
47.638000488281248.94800186157000000031 2015-05-1248.02199935948.9480018
48.450000762939448.63600158691000000027 2015-05-1349.52199935948.6360015
0000000000048.2548.81999969482000000014 2015-05-1448.96400070148.8199996
00000000000048.549.76800155639000000022 2015-05-1548.78599929849.7680015
49.200000762939400000000049.75000000016 2015-05-1849.4000015250000049.75
49.229999542236349.42800140380000000018 2015-05-1949.68600082349.4280014
48.273998260498048.86999893188000000018 2015-05-2049.42599868748.8699989
48.472000122070349.12400054931000000009 2015-05-2148.60599899249.1240005
49.001998901367149.54600143432000000011 2015-05-2249.07600021349.5460014
49.299999237060549.49200057983000000017 2015-05-2649.53599929849.4920005
49.110000610351549.48600006103000000017 2015-05-2749.70199966449.4860000
49.009998321533250.29000091552000000018 2015-05-2849.40599822950.2900009
49.886001586914050.15999984741000000018 2015-05-2950.20000076250.1599998
49.493999481201149.88999938964000000012 2015-06-0150.28200149549.8899993
49.259998321533249.66999816894000000010 2015-06-0249.78400039649.6699981
49.402000427246049.79800033569000000008 2015-06-0349.63999938949.7980003
49.141998291015649.18399810791000000012 2015-06-040000000049.549.1839981
49.136001586914049.82799911499000000015 2015-06-0549.20000076249.8279991
50.062000274658251.25799942016000000025 2015-06-0850.16999816851.2579994
50.827999114990251.20000076293000000013 2015-06-0951.08000183151.2000007
49.700000762939450.13999938964000000017 2015-06-1050.38000106850.1399993
50.085998535156250.28200149536000000010 2015-06-1150.65200042750.2820014
